phase,algorithm,params,max_speed,completion_rate,num_completed,num_maps,avg_lap_time,per_map
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.8, 'threshold_at_v_max': 1.4}",7.0,0.524,11,21,56.569,"{'Monza': (False, '0.00'), 'Austin': (False, '0.00'), 'BrandsHatch': (True, '55.24'), 'Hockenheim': (True, '58.63'), 'MexicoCity': (True, '58.34'), 'Catalunya': (True, '67.32'), 'Melbourne': (False, '0.00'), 'IMS': (True, '41.80'), 'MoscowRaceway': (True, '56.29'), 'Oschersleben': (True, '44.89'), 'YasMarina': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Budapest': (True, '65.71'), 'Silverstone': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Spa': (False, '0.00'), 'Sochi': (False, '0.00'), 'Zandvoort': (True, '63.54'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.8, 'threshold_at_v_max': 1.5}",7.0,0.524,11,21,56.569,"{'BrandsHatch': (True, '55.24'), 'Austin': (False, '0.00'), 'Monza': (False, '0.00'), 'Budapest': (True, '65.71'), 'IMS': (True, '41.80'), 'Catalunya': (True, '67.32'), 'MoscowRaceway': (True, '56.29'), 'MexicoCity': (True, '58.34'), 'Melbourne': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Sakhir': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Hockenheim': (True, '58.63'), 'Oschersleben': (True, '44.89'), 'Sepang': (False, '0.00'), 'Sochi': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Silverstone': (False, '0.00'), 'Zandvoort': (True, '63.54'), 'Spa': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.8, 'threshold_at_v_max': 1.6}",7.0,0.524,11,21,56.569,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.24'), 'Austin': (False, '0.00'), 'Budapest': (True, '65.71'), 'Catalunya': (True, '67.32'), 'Melbourne': (False, '0.00'), 'MoscowRaceway': (True, '56.29'), 'Oschersleben': (True, '44.89'), 'IMS': (True, '41.80'), 'MexicoCity': (True, '58.34'), 'Nuerburgring': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Hockenheim': (True, '58.63'), 'SaoPaulo': (True, '56.88'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Zandvoort': (True, '63.54'), 'Spa': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.8, 'threshold_at_v_max': 1.7}",7.0,0.524,11,21,56.569,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.24'), 'Budapest': (True, '65.71'), 'IMS': (True, '41.80'), 'Hockenheim': (True, '58.63'), 'MexicoCity': (True, '58.34'), 'MoscowRaceway': (True, '56.29'), 'Oschersleben': (True, '44.89'), 'Melbourne': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Austin': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Catalunya': (True, '67.32'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Spa': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Zandvoort': (True, '63.54')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.8, 'threshold_at_v_max': 1.8}",7.0,0.524,11,21,56.525,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.24'), 'Budapest': (True, '65.71'), 'Austin': (False, '0.00'), 'IMS': (True, '41.80'), 'Catalunya': (True, '67.32'), 'MexicoCity': (True, '58.34'), 'Melbourne': (False, '0.00'), 'YasMarina': (False, '0.00'), 'MoscowRaceway': (True, '56.29'), 'Oschersleben': (True, '44.41'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Hockenheim': (True, '58.63'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Silverstone': (False, '0.00'), 'Spa': (False, '0.00'), 'Zandvoort': (True, '63.54'), 'Sochi': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.8, 'threshold_at_v_max': 1.9}",7.0,0.524,11,21,56.509,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.24'), 'IMS': (True, '41.80'), 'Austin': (False, '0.00'), 'Budapest': (True, '65.71'), 'Catalunya': (True, '67.32'), 'MexicoCity': (True, '58.34'), 'Oschersleben': (True, '44.25'), 'MoscowRaceway': (True, '56.28'), 'SaoPaulo': (True, '56.88'), 'Nuerburgring': (False, '0.00'), 'Melbourne': (False, '0.00'), 'Hockenheim': (True, '58.63'), 'Sepang': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Sochi': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Zandvoort': (True, '63.54'), 'Spa': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.8, 'threshold_at_v_max': 2.0}",7.0,0.524,11,21,56.510,"{'BrandsHatch': (True, '55.24'), 'Austin': (False, '0.00'), 'Monza': (False, '0.00'), 'IMS': (True, '41.80'), 'Budapest': (True, '65.71'), 'Hockenheim': (True, '58.63'), 'MexicoCity': (True, '58.34'), 'Melbourne': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Oschersleben': (True, '44.26'), 'SaoPaulo': (True, '56.88'), 'Silverstone': (False, '0.00'), 'Catalunya': (True, '67.32'), 'Spa': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'YasMarina': (False, '0.00'), 'MoscowRaceway': (True, '56.28'), 'Sochi': (False, '0.00'), 'Zandvoort': (True, '63.54'), 'Spielberg': (True, '53.62')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.8, 'threshold_at_v_max': 2.1}",7.0,0.524,11,21,56.512,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.24'), 'Austin': (False, '0.00'), 'IMS': (True, '41.80'), 'MexicoCity': (True, '58.34'), 'Hockenheim': (True, '58.63'), 'Budapest': (True, '65.71'), 'Melbourne': (False, '0.00'), 'MoscowRaceway': (True, '56.29'), 'Oschersleben': (True, '44.27'), 'YasMarina': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Sochi': (False, '0.00'), 'Catalunya': (True, '67.32'), 'Silverstone': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Spa': (False, '0.00'), 'Zandvoort': (True, '63.54'), 'Nuerburgring': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.8, 'threshold_at_v_max': 2.2}",7.0,0.524,11,21,56.514,"{'Monza': (False, '0.00'), 'Austin': (False, '0.00'), 'IMS': (True, '41.80'), 'BrandsHatch': (True, '55.24'), 'MoscowRaceway': (True, '56.29'), 'Hockenheim': (True, '58.63'), 'Budapest': (True, '65.71'), 'Catalunya': (True, '67.32'), 'Oschersleben': (True, '44.29'), 'Nuerburgring': (False, '0.00'), 'YasMarina': (False, '0.00'), 'MexicoCity': (True, '58.34'), 'Spielberg': (True, '53.62'), 'Sakhir': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Sochi': (False, '0.00'), 'Melbourne': (False, '0.00'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.54'), 'Spa': (False, '0.00'), 'Silverstone': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.8, 'threshold_at_v_max': 2.3}",7.0,0.524,11,21,56.515,"{'BrandsHatch': (True, '55.24'), 'Monza': (False, '0.00'), 'Austin': (False, '0.00'), 'IMS': (True, '41.80'), 'Budapest': (True, '65.71'), 'Hockenheim': (True, '58.63'), 'Oschersleben': (True, '44.30'), 'Melbourne': (False, '0.00'), 'Catalunya': (True, '67.32'), 'MoscowRaceway': (True, '56.29'), 'Nuerburgring': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Sakhir': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Sepang': (False, '0.00'), 'Sochi': (False, '0.00'), 'MexicoCity': (True, '58.34'), 'Silverstone': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Zandvoort': (True, '63.54'), 'Spa': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.8, 'threshold_at_v_max': 2.3}",7.0,0.524,11,21,56.515,"{'BrandsHatch': (True, '55.24'), 'Monza': (False, '0.00'), 'Austin': (False, '0.00'), 'Budapest': (True, '65.71'), 'IMS': (True, '41.80'), 'Hockenheim': (True, '58.63'), 'Catalunya': (True, '67.32'), 'MoscowRaceway': (True, '56.29'), 'Melbourne': (False, '0.00'), 'Oschersleben': (True, '44.30'), 'SaoPaulo': (True, '56.88'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Silverstone': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Sepang': (False, '0.00'), 'Sochi': (False, '0.00'), 'MexicoCity': (True, '58.34'), 'Spa': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Zandvoort': (True, '63.54')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.8, 'threshold_at_v_max': 2.5}",7.0,0.524,11,21,56.516,"{'Monza': (False, '0.00'), 'Austin': (False, '0.00'), 'Hockenheim': (True, '58.63'), 'MexicoCity': (True, '58.34'), 'BrandsHatch': (True, '55.24'), 'Budapest': (True, '65.71'), 'Catalunya': (True, '67.32'), 'MoscowRaceway': (True, '56.29'), 'Melbourne': (False, '0.00'), 'IMS': (True, '41.80'), 'Oschersleben': (True, '44.30'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Sochi': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Zandvoort': (True, '63.54'), 'Spa': (False, '0.00'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.63')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.9, 'threshold_at_v_max': 1.2}",7.0,0.524,11,21,56.569,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.24'), 'Budapest': (True, '65.71'), 'Catalunya': (True, '67.32'), 'MexicoCity': (True, '58.34'), 'Hockenheim': (True, '58.63'), 'Melbourne': (False, '0.00'), 'Oschersleben': (True, '44.89'), 'MoscowRaceway': (True, '56.29'), 'IMS': (True, '41.80'), 'Austin': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Silverstone': (False, '0.00'), 'Spa': (False, '0.00'), 'Sochi': (False, '0.00'), 'Zandvoort': (True, '63.54'), 'SaoPaulo': (True, '56.88')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.9, 'threshold_at_v_max': 1.3}",7.0,0.524,11,21,56.569,"{'Austin': (False, '0.00'), 'Monza': (False, '0.00'), 'Hockenheim': (True, '58.63'), 'Budapest': (True, '65.71'), 'IMS': (True, '41.80'), 'Catalunya': (True, '67.32'), 'MexicoCity': (True, '58.34'), 'Oschersleben': (True, '44.89'), 'Melbourne': (False, '0.00'), 'BrandsHatch': (True, '55.24'), 'MoscowRaceway': (True, '56.29'), 'YasMarina': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Sepang': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Sakhir': (False, '0.00'), 'Zandvoort': (True, '63.54'), 'Spa': (False, '0.00'), 'SaoPaulo': (True, '56.88')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.9, 'threshold_at_v_max': 1.4}",7.0,0.524,11,21,56.569,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.24'), 'Budapest': (True, '65.71'), 'IMS': (True, '41.80'), 'MexicoCity': (True, '58.34'), 'Oschersleben': (True, '44.89'), 'Catalunya': (True, '67.32'), 'Melbourne': (False, '0.00'), 'MoscowRaceway': (True, '56.29'), 'Hockenheim': (True, '58.63'), 'YasMarina': (False, '0.00'), 'Austin': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Sepang': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Zandvoort': (True, '63.54'), 'Spielberg': (True, '53.62'), 'SaoPaulo': (True, '56.88'), 'Spa': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.9, 'threshold_at_v_max': 1.5}",7.0,0.524,11,21,56.569,"{'Austin': (False, '0.00'), 'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.24'), 'Hockenheim': (True, '58.63'), 'IMS': (True, '41.80'), 'Catalunya': (True, '67.32'), 'MexicoCity': (True, '58.34'), 'MoscowRaceway': (True, '56.29'), 'SaoPaulo': (True, '56.88'), 'YasMarina': (False, '0.00'), 'Melbourne': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Budapest': (True, '65.71'), 'Sepang': (False, '0.00'), 'Oschersleben': (True, '44.89'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Spa': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Zandvoort': (True, '63.54')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.9, 'threshold_at_v_max': 1.6}",7.0,0.524,11,21,56.569,"{'Monza': (False, '0.00'), 'IMS': (True, '41.80'), 'BrandsHatch': (True, '55.24'), 'Austin': (False, '0.00'), 'Catalunya': (True, '67.32'), 'MexicoCity': (True, '58.34'), 'Budapest': (True, '65.71'), 'MoscowRaceway': (True, '56.29'), 'Oschersleben': (True, '44.89'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Hockenheim': (True, '58.63'), 'Sakhir': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Sepang': (False, '0.00'), 'Melbourne': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Sochi': (False, '0.00'), 'Spa': (False, '0.00'), 'Zandvoort': (True, '63.54')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.9, 'threshold_at_v_max': 1.7}",7.0,0.524,11,21,56.568,"{'Monza': (False, '0.00'), 'Austin': (False, '0.00'), 'BrandsHatch': (True, '55.24'), 'IMS': (True, '41.80'), 'Hockenheim': (True, '58.63'), 'Catalunya': (True, '67.32'), 'MoscowRaceway': (True, '56.28'), 'Oschersleben': (True, '44.89'), 'Melbourne': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Budapest': (True, '65.71'), 'Sepang': (False, '0.00'), 'MexicoCity': (True, '58.34'), 'Sochi': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Spa': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Zandvoort': (True, '63.54')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.9, 'threshold_at_v_max': 1.8}",7.0,0.524,11,21,56.509,"{'Monza': (False, '0.00'), 'Austin': (False, '0.00'), 'BrandsHatch': (True, '55.24'), 'Hockenheim': (True, '58.63'), 'Budapest': (True, '65.71'), 'Oschersleben': (True, '44.24'), 'Melbourne': (False, '0.00'), 'MexicoCity': (True, '58.34'), 'MoscowRaceway': (True, '56.28'), 'IMS': (True, '41.80'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Sepang': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Catalunya': (True, '67.32'), 'Sochi': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Spa': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Zandvoort': (True, '63.54')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.9, 'threshold_at_v_max': 1.9}",7.0,0.524,11,21,56.511,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.24'), 'IMS': (True, '41.80'), 'Budapest': (True, '65.71'), 'Catalunya': (True, '67.32'), 'Hockenheim': (True, '58.63'), 'MoscowRaceway': (True, '56.29'), 'Oschersleben': (True, '44.26'), 'MexicoCity': (True, '58.34'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Austin': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Sepang': (False, '0.00'), 'Melbourne': (False, '0.00'), 'Spa': (False, '0.00'), 'Zandvoort': (True, '63.54')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.9, 'threshold_at_v_max': 2.0}",7.0,0.524,11,21,56.512,"{'BrandsHatch': (True, '55.24'), 'Monza': (False, '0.00'), 'Austin': (False, '0.00'), 'Hockenheim': (True, '58.63'), 'Budapest': (True, '65.71'), 'MexicoCity': (True, '58.34'), 'IMS': (True, '41.80'), 'Oschersleben': (True, '44.27'), 'Melbourne': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Catalunya': (True, '67.32'), 'Sochi': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Sepang': (False, '0.00'), 'MoscowRaceway': (True, '56.29'), 'Spa': (False, '0.00'), 'Zandvoort': (True, '63.54')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.9, 'threshold_at_v_max': 2.1}",7.0,0.524,11,21,56.515,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.24'), 'Austin': (False, '0.00'), 'Budapest': (True, '65.71'), 'IMS': (True, '41.80'), 'Oschersleben': (True, '44.30'), 'MexicoCity': (True, '58.34'), 'Hockenheim': (True, '58.63'), 'Melbourne': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Sochi': (False, '0.00'), 'MoscowRaceway': (True, '56.29'), 'Spa': (False, '0.00'), 'Catalunya': (True, '67.32'), 'Silverstone': (False, '0.00'), 'Zandvoort': (True, '63.54')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.9, 'threshold_at_v_max': 2.2}",7.0,0.524,11,21,56.515,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.24'), 'Austin': (False, '0.00'), 'Budapest': (True, '65.71'), 'IMS': (True, '41.80'), 'Catalunya': (True, '67.32'), 'Hockenheim': (True, '58.63'), 'Oschersleben': (True, '44.30'), 'YasMarina': (False, '0.00'), 'Melbourne': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Sepang': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Sakhir': (False, '0.00'), 'MexicoCity': (True, '58.34'), 'Spa': (False, '0.00'), 'Sochi': (False, '0.00'), 'MoscowRaceway': (True, '56.29'), 'Spielberg': (True, '53.62'), 'Zandvoort': (True, '63.54')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.9, 'threshold_at_v_max': 2.3}",7.0,0.524,11,21,56.515,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.24'), 'IMS': (True, '41.80'), 'Austin': (False, '0.00'), 'Budapest': (True, '65.71'), 'MexicoCity': (True, '58.34'), 'Oschersleben': (True, '44.30'), 'Hockenheim': (True, '58.63'), 'Catalunya': (True, '67.32'), 'Nuerburgring': (False, '0.00'), 'YasMarina': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'MoscowRaceway': (True, '56.29'), 'Zandvoort': (True, '63.54'), 'Sochi': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Spa': (False, '0.00'), 'Melbourne': (False, '0.00'), 'Silverstone': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.9, 'threshold_at_v_max': 2.3}",7.0,0.524,11,21,56.515,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.24'), 'Austin': (False, '0.00'), 'Catalunya': (True, '67.32'), 'Hockenheim': (True, '58.63'), 'Budapest': (True, '65.71'), 'MexicoCity': (True, '58.34'), 'MoscowRaceway': (True, '56.29'), 'IMS': (True, '41.80'), 'Melbourne': (False, '0.00'), 'YasMarina': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Oschersleben': (True, '44.30'), 'Sakhir': (False, '0.00'), 'Spa': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Nuerburgring': (False, '0.00'), 'Zandvoort': (True, '63.54')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 0.9, 'threshold_at_v_max': 2.5}",7.0,0.524,11,21,56.520,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.24'), 'Austin': (False, '0.00'), 'Catalunya': (True, '67.32'), 'Hockenheim': (True, '58.63'), 'Budapest': (True, '65.71'), 'IMS': (True, '41.80'), 'MexicoCity': (True, '58.34'), 'MoscowRaceway': (True, '56.29'), 'Oschersleben': (True, '44.34'), 'Melbourne': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'YasMarina': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Sepang': (False, '0.00'), 'Sochi': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Spa': (False, '0.00'), 'Zandvoort': (True, '63.55'), 'Sakhir': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 1.0, 'threshold_at_v_max': 1.2}",7.0,0.524,11,21,56.569,"{'Monza': (False, '0.00'), 'Hockenheim': (True, '58.63'), 'Austin': (False, '0.00'), 'Budapest': (True, '65.71'), 'IMS': (True, '41.80'), 'Catalunya': (True, '67.32'), 'MexicoCity': (True, '58.34'), 'MoscowRaceway': (True, '56.29'), 'BrandsHatch': (True, '55.24'), 'Oschersleben': (True, '44.89'), 'Melbourne': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Sakhir': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Sepang': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Spa': (False, '0.00'), 'Zandvoort': (True, '63.54')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 1.0, 'threshold_at_v_max': 1.3}",7.0,0.524,11,21,56.569,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.24'), 'IMS': (True, '41.80'), 'Austin': (False, '0.00'), 'Hockenheim': (True, '58.63'), 'Catalunya': (True, '67.32'), 'Budapest': (True, '65.71'), 'MexicoCity': (True, '58.34'), 'MoscowRaceway': (True, '56.29'), 'Melbourne': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Oschersleben': (True, '44.89'), 'SaoPaulo': (True, '56.88'), 'Sakhir': (False, '0.00'), 'Sochi': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Sepang': (False, '0.00'), 'Spa': (False, '0.00'), 'Zandvoort': (True, '63.54')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 1.0, 'threshold_at_v_max': 1.4}",7.0,0.524,11,21,56.569,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.24'), 'IMS': (True, '41.80'), 'Catalunya': (True, '67.32'), 'Hockenheim': (True, '58.63'), 'Budapest': (True, '65.71'), 'MexicoCity': (True, '58.34'), 'Austin': (False, '0.00'), 'MoscowRaceway': (True, '56.29'), 'Oschersleben': (True, '44.89'), 'Melbourne': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Sakhir': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Nuerburgring': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Spa': (False, '0.00'), 'Zandvoort': (True, '63.54')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 1.0, 'threshold_at_v_max': 1.5}",7.0,0.524,11,21,56.568,"{'Monza': (False, '0.00'), 'IMS': (True, '41.80'), 'Budapest': (True, '65.71'), 'Catalunya': (True, '67.32'), 'Oschersleben': (True, '44.89'), 'Melbourne': (False, '0.00'), 'Hockenheim': (True, '58.63'), 'MexicoCity': (True, '58.34'), 'BrandsHatch': (True, '55.24'), 'MoscowRaceway': (True, '56.28'), 'YasMarina': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Austin': (False, '0.00'), 'Sakhir': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Silverstone': (False, '0.00'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.62'), 'Spa': (False, '0.00'), 'Sochi': (False, '0.00'), 'Zandvoort': (True, '63.54')}"
