generation,loss_actor_avg,loss_actor_min,loss_actor_max,loss_critic_avg,loss_critic_min,loss_critic_max,loss_diffusion_avg,loss_diffusion_min,loss_diffusion_max,loss_dispersive_avg,loss_dispersive_min,loss_dispersive_max,adv_weight_std_avg,adv_weight_std_min,adv_weight_std_max,raw_adv_mean_avg,raw_adv_mean_min,raw_adv_mean_max,raw_adv_pos_frac_avg,raw_adv_pos_frac_min,raw_adv_pos_frac_max,actor_grad_norm_avg,actor_grad_norm_min,actor_grad_norm_max,critic_grad_norm_avg,critic_grad_norm_min,critic_grad_norm_max,approx_kl_avg,approx_kl_min,approx_kl_max,actor_skips_avg,actor_skips_min,actor_skips_max,clipfrac_avg,clipfrac_min,clipfrac_max,actor_early_stops_avg,actor_early_stops_min,actor_early_stops_max,collisions_avg,collisions_min,collisions_max,reward_avg,reward_min,reward_max,avg_speed_avg,avg_speed_min,avg_speed_max,dist_per_collision_avg,dist_per_collision_min,dist_per_collision_max,laps_per_collision_avg,laps_per_collision_min,laps_per_collision_max,speed_ratio_avg,speed_ratio_min,speed_ratio_max,progress_score_avg,progress_score_min,progress_score_max,action_velocity_mean_avg,action_velocity_mean_min,action_velocity_mean_max,action_velocity_min_avg,action_velocity_min_min,action_velocity_min_max,action_steer_abs_mean_avg,action_steer_abs_mean_min,action_steer_abs_mean_max,focus_map,map_type,difficulty,raceline_length,map_dpc_ema,progress_per_step,checkpoint_per_step,wall_col_per_step,agent_col_per_step,lap_per_step,steer_rate_per_step,steer_abs_per_step,speed_bonus_per_step
65,nan,nan,nan,0.1307799827773124,0.049945805221796036,0.2592260241508484,0.08957423805259168,0.059442538768053055,0.13617968559265137,-1.0902003347873688,-1.0981547832489014,-1.0767149925231934,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,SaoPaulo,real,1.7914934112214078,308.97024505535984,299.0365125565378,0.08392100605398266,0.0027944111776447103,0.0,-0.000998003992015968,0.0,-0.007577235486633522,0.0,0.018075914896894814
66,nan,nan,nan,0.09578110766597092,0.05010456591844559,0.14760366082191467,0.09855774976313114,0.06096745282411575,0.12562085688114166,-1.0943902060389519,-1.0975686311721802,-1.0894972085952759,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,SaoPaulo,real,1.7914934112214078,308.97024505535984,308.4603958186394,0.09240804297217602,0.0033932135728542904,0.0,0.0,0.0,-0.007755123933929632,0.0,0.023782100640503786
67,nan,nan,nan,0.12107555381953716,0.020586267113685608,0.22152303159236908,0.10840221401304007,0.0844372808933258,0.13040238618850708,-1.0957391858100891,-1.0984724760055542,-1.0937074422836304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,SaoPaulo,real,1.3862031003381545,351.0570822341889,268.3178269240868,0.09322826163008273,0.0035928143712574846,-0.0019960079840319364,0.0,0.0,-0.008528077447723725,0.0,0.027036767556790877
68,nan,nan,nan,0.0883604702539742,0.040805574506521225,0.13813193142414093,0.09296698402613401,0.058967091143131256,0.12069614976644516,-1.0948068499565125,-1.0979740619659424,-1.0922815799713135,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,SaoPaulo,real,1.300070638487177,454.05107321300136,276.7073815115607,0.07860767619362453,0.0029940119760479035,0.0,0.0,0.0,-0.00696385358562489,0.0,0.01897988829973807
69,-0.045385046425508335,-0.12888078391551971,0.04627702385187149,0.08623544266447425,0.04920562729239464,0.13747656345367432,0.1016412666067481,0.06856180727481842,0.12955573201179504,-1.0946311205625534,-1.097561240196228,-1.0921403169631958,0.028470267774537206,0.0,0.0468924306333065,1.2783711552619934,1.0274531841278076,1.5015078783035278,0.817105233669281,0.7736310362815857,0.8938798308372498,26.19465285539627,13.597685813903809,58.15740203857422,2.576594777405262,0.727880597114563,7.782722473144531,0.02331114507978782,0.0,0.03535015136003494,0.0,0.0,0.0,0.052285232464782894,0.0,0.07018235325813293,0.0,0.0,0.0,0.0,0.0,0.0,0.11935869101466949,0.11935869101466949,0.11935869101466949,6.492350220680237,5.359199523925781,7.348050594329834,338.11663818359375,338.11663818359375,338.11663818359375,0.9970302581787109,0.9970302581787109,0.9970302581787109,0.9395297169685364,0.9395297169685364,0.9395297169685364,0.936739556275711,0.936739556275711,0.936739556275711,7.619917869567871,7.619917869567871,7.619917869567871,4.217486381530762,4.217486381530762,4.217486381530762,0.04825799539685249,0.04825799539685249,0.04825799539685249,SaoPaulo,real,1.7914934112214078,308.97024505535984,295.31457884907707,0.09912998570991799,0.003992015968063871,0.0,-0.0003992015968063872,0.0,-0.008407032883869183,0.0,0.02504292381736328
70,-0.01734366122400388,-0.1028832495212555,0.03776247426867485,0.07119640335440636,0.03961695358157158,0.12097609788179398,0.08786968095228076,0.06136348843574524,0.12388600409030914,-1.0957710817456245,-1.0985167026519775,-1.093798041343689,0.0325394959654659,0.0,0.05166110396385193,0.8169964551925659,0.7275608777999878,0.974073052406311,0.791174903512001,0.7363184094429016,0.8144503831863403,38.13430726528168,12.38857364654541,74.39178466796875,1.8354926705360413,0.3310912251472473,4.625875949859619,0.02726497536059469,0.0,0.04146884009242058,0.0,0.0,0.0,0.05711144651286304,0.0,0.07656259834766388,0.0,0.0,0.0,0.0,0.0,0.0,0.10002570277851104,0.10002570277851104,0.10002570277851104,6.17463231086731,5.29091739654541,6.661594390869141,306.0638732910156,306.0638732910156,306.0638732910156,0.8253926634788513,0.8253926634788513,0.8253926634788513,0.8365721702575684,0.8365721702575684,0.8365721702575684,0.6905005318011774,0.6905005318011774,0.6905005318011774,6.994718074798584,6.994718074798584,6.994718074798584,4.076937675476074,4.076937675476074,4.076937675476074,0.053623586893081665,0.053623586893081665,0.053623586893081665,SaoPaulo,real,1.3862031003381545,351.0570822341889,298.73369416195294,0.0827889834008671,0.003792415169660678,0.0,0.0,0.0,-0.006929574536527715,0.0,0.020373878744511124
71,-0.021359717735322192,-0.132087841629982,0.07695332914590836,0.06144409906119108,0.020448610186576843,0.11543761193752289,0.0848581362515688,0.05680384486913681,0.11710305511951447,-1.0963021889328957,-1.0981898307800293,-1.094827651977539,0.05337790015619248,0.0,0.11031185835599899,0.3390112267807126,0.01935439184308052,0.692051112651825,0.7201027125120163,0.7039799094200134,0.7278645634651184,29.686145901679993,8.503872871398926,76.24683380126953,0.8765348130837083,0.22327207028865814,1.8143784999847412,0.043159013031981885,0.0,0.08735927939414978,0.0,0.0,0.0,0.06531033525243402,0.0,0.10099497437477112,0.0,0.0,0.0,1.0,1.0,1.0,0.08812899278956207,0.08812899278956207,0.08812899278956207,6.097167253494263,5.748626708984375,6.33933687210083,302.7218933105469,302.7218933105469,302.7218933105469,0.7792149782180786,0.7792149782180786,0.7792149782180786,0.8139740824699402,0.8139740824699402,0.8139740824699402,0.634260796941895,0.634260796941895,0.634260796941895,6.940333366394043,6.940333366394043,6.940333366394043,4.052371025085449,4.052371025085449,4.052371025085449,0.056231141090393066,0.056231141090393066,0.056231141090393066,SaoPaulo,real,1.1289627462586858,464.65523539642516,300.1005092304465,0.07718331621614799,0.003792415169660678,-0.003992015968063873,-0.0001996007984031936,0.0,-0.008000621189197834,0.0,0.01934549935941824
72,-0.019791411177720875,-0.2296641319990158,0.1229604184627533,0.08135041501373053,0.03825264424085617,0.12669119238853455,0.09156743809580803,0.06343596428632736,0.11306791007518768,-1.0951033532619476,-1.0965691804885864,-1.0928055047988892,0.03569499519653618,0.0,0.05863252654671669,0.7226243391633034,0.43452247977256775,1.1404123306274414,0.7466322332620621,0.7039805054664612,0.8131497502326965,33.407843470573425,10.494712829589844,77.088134765625,2.674312025308609,0.7357858419418335,6.7063422203063965,0.030289191869087517,0.0,0.054915107786655426,0.0,0.0,0.0,0.05939992587082088,0.0,0.08656712621450424,0.0,0.0,0.0,0.0,0.0,0.0,0.09993767262619556,0.09993767262619556,0.09993767262619556,6.553257584571838,5.952010154724121,6.826192855834961,325.6781005859375,325.6781005859375,325.6781005859375,0.8028520345687866,0.8028520345687866,0.8028520345687866,0.8716309070587158,0.8716309070587158,0.8716309070587158,0.699790647125127,0.699790647125127,0.699790647125127,7.310316562652588,7.310316562652588,7.310316562652588,4.135714054107666,4.135714054107666,4.135714054107666,0.043050769716501236,0.043050769716501236,0.043050769716501236,SaoPaulo,real,1.3265856448292062,446.2014503219724,307.9505131171366,0.08019513107535334,0.0035928143712574846,0.0,0.0,0.0,-0.007239152870313857,0.0,0.023388880049898732
73,-0.0755049956496805,-0.34245869517326355,0.24714869260787964,0.07950607792008668,0.029742099344730377,0.19106052815914154,0.10637111589312553,0.06974796950817108,0.16038838028907776,-1.0927119702100754,-1.0957038402557373,-1.0886545181274414,0.06563005526550114,0.0,0.1318507343530655,0.5190112069249153,-0.33612769842147827,1.384191632270813,0.7736437916755676,0.6985681056976318,0.9129350781440735,33.58112186193466,9.461372375488281,111.32966613769531,2.2095556296408176,0.6855506896972656,6.506938457489014,0.05183274217415601,0.0,0.10810227692127228,0.0,0.0,0.0,0.07566690444946289,0.0,0.1194029375910759,0.0,0.0,0.0,1.0,1.0,1.0,0.089709996668872,0.089709996668872,0.089709996668872,6.640406131744385,5.565390586853027,8.724580764770508,309.0498046875,309.0498046875,309.0498046875,0.7567985653877258,0.7567985653877258,0.7567985653877258,0.8095556497573853,0.8095556497573853,0.8095556497573853,0.6126705543379174,0.6126705543379174,0.6126705543379174,7.227477073669434,7.227477073669434,7.227477073669434,4.003609657287598,4.003609657287598,4.003609657287598,0.05224502086639404,0.05224502086639404,0.05224502086639404,SaoPaulo,real,0.7665720022450786,439.167547923801,308.49155251982245,0.07579970364868652,0.0029940119760479035,-0.0019960079840319364,-0.0003992015968063872,0.0,-0.007662442570436974,0.0,0.020973933195412794
74,0.02369387447834015,-0.3370194137096405,0.23753206431865692,0.05324844573624432,0.03380595147609711,0.0729256421327591,0.0913802005816251,0.05773954465985298,0.11075199395418167,-1.0958388820290565,-1.0984185934066772,-1.0903452634811401,0.05459155165590346,0.0,0.07328291982412338,0.4145985171198845,0.030652031302452087,1.0473898649215698,0.7101476788520813,0.6368159651756287,0.8177063465118408,43.953080892562866,20.096696853637695,99.3387451171875,1.2675004620105028,0.31563320755958557,3.0078463554382324,0.04468336794525385,0.0,0.07379396259784698,0.0,0.0,0.0,0.0720987911336124,0.0,0.10248751938343048,0.0,0.0,0.0,0.0,0.0,0.0,0.09187631821761481,0.09187631821761481,0.09187631821761481,5.997527718544006,5.845048904418945,6.08308744430542,302.20526123046875,302.20526123046875,302.20526123046875,0.7509838342666626,0.7509838342666626,0.7509838342666626,0.8117920756340027,0.8117920756340027,0.8117920756340027,0.6096427255869159,0.6096427255869159,0.6096427255869159,6.90949010848999,6.90949010848999,6.90949010848999,4.10797643661499,4.10797643661499,4.10797643661499,0.049217306077480316,0.049217306077480316,0.049217306077480316,SaoPaulo,real,1.1289627462586858,464.65523539642516,306.76044487896706,0.07575176085066067,0.0027944111776447107,0.0,0.0,0.0,-0.006760397114737059,0.0,0.02009054330404644
75,-0.07081904355436563,-0.2922954857349396,0.18691030144691467,0.07349703158251941,0.03175558149814606,0.1729513257741928,0.0952108632773161,0.06553587317466736,0.11792686581611633,-1.0959902852773666,-1.0973907709121704,-1.0947809219360352,0.06498583545908332,0.0,0.09276680648326874,0.5788868740200996,-0.2511289417743683,1.3509773015975952,0.7802196741104126,0.6920566558837891,0.8656716346740723,38.045522689819336,8.97770881652832,119.72846221923828,1.2616049088537693,0.30190250277519226,3.0624935626983643,0.05077857489231974,0.0,0.0701146125793457,0.0,0.0,0.0,0.07764237513765693,0.0,0.09601986408233643,0.0,0.0,0.0,1.0,1.0,1.0,0.099322915907288,0.099322915907288,0.099322915907288,6.102064609527588,6.064744472503662,6.1483917236328125,306.1365966796875,306.1365966796875,306.1365966796875,0.8642475605010986,0.8642475605010986,0.8642475605010986,0.8338379859924316,0.8338379859924316,0.8338379859924316,0.7206424452471083,0.7206424452471083,0.7206424452471083,7.032636642456055,7.032636642456055,7.032636642456055,4.094480514526367,4.094480514526367,4.094480514526367,0.059056445956230164,0.059056445956230164,0.059056445956230164,SaoPaulo,real,1.7914934112214078,308.97024505535984,306.744407884778,0.08612637426748447,0.003393213572854291,-0.0029940119760479044,0.0,0.0,-0.00712054609032925,0.0,0.019917886133326224
76,0.0127969637978822,-0.16318076848983765,0.17735780775547028,0.08095887629315257,0.04012041538953781,0.12470749020576477,0.08991807163693011,0.061466265469789505,0.1136775091290474,-1.094265840947628,-1.0966241359710693,-1.090706467628479,0.06151414243504405,0.0,0.09242834895849228,0.583049513399601,0.255847305059433,0.9515328407287598,0.7584219425916672,0.6840795874595642,0.8027338981628418,37.526847302913666,13.038854598999023,73.31908416748047,3.0509695261716843,0.5936815738677979,5.339329242706299,0.05156913003884256,0.0,0.09207113087177277,0.0,0.0,0.0,0.0747055180836469,0.0,0.10497507452964783,0.0,0.0,0.0,0.0,0.0,0.0,0.10245878525190227,0.10245878525190227,0.10245878525190227,6.010568380355835,5.356783866882324,6.573239803314209,294.7487487792969,294.7487487792969,294.7487487792969,0.8722535967826843,0.8722535967826843,0.8722535967826843,0.8201415538787842,0.8201415538787842,0.8201415538787842,0.7153714202417092,0.7153714202417092,0.7153714202417092,6.644487380981445,6.644487380981445,6.644487380981445,3.839810371398926,3.839810371398926,3.839810371398926,0.05042713135480881,0.05042713135480881,0.05042713135480881,SaoPaulo,real,1.5609989464187626,375.78393849094454,303.3326945639446,0.08743980505932816,0.003393213572854291,0.0,0.0,0.0,-0.00717303715720624,0.0,0.01879880377692626
77,0.00684571685269475,-0.2287592887878418,0.1963900625705719,0.063773202477023,0.038000140339136124,0.09331659972667694,0.10042503476142883,0.06982214003801346,0.1863105744123459,-1.095098577439785,-1.0968992710113525,-1.0934853553771973,0.04143943975213915,0.0,0.07578404992818832,0.4853607080876827,0.1385529488325119,0.922931432723999,0.7257533520460129,0.6289070844650269,0.8170574307441711,44.66218590736389,15.869831085205078,71.74471282958984,1.6929654404520988,0.6418610215187073,3.8886733055114746,0.03447464213240892,0.0,0.05663719028234482,0.0,0.0,0.0,0.06757040950469673,0.0,0.0970149040222168,0.0,0.0,0.0,0.0,0.0,0.0,0.09634247693973519,0.09634247693973519,0.09634247693973519,6.082135558128357,5.033390045166016,7.52142333984375,288.3934326171875,288.3934326171875,288.3934326171875,0.8065954446792603,0.8065954446792603,0.8065954446792603,0.7926689982414246,0.7926689982414246,0.7926689982414246,0.6393632031200056,0.6393632031200056,0.6393632031200056,6.436854839324951,6.436854839324951,6.436854839324951,4.077017307281494,4.077017307281494,4.077017307281494,0.050272051244974136,0.050272051244974136,0.050272051244974136,SaoPaulo,real,1.1289627462586858,464.65523539642516,299.02168380391544,0.08093874637769519,0.003393213572854291,0.0,0.0,0.0,-0.006364839187936629,0.0,0.01837535617712195
78,0.04428311949595809,-0.26910048723220825,0.3419857621192932,0.06325536593794823,0.04652112349867821,0.08542658388614655,0.10364498710259795,0.07259984314441681,0.1321723908185959,-1.0953092649579048,-1.0981378555297852,-1.0928937196731567,0.05606022023130208,0.0,0.11636495590209961,0.18029606342315674,-0.2994897961616516,0.7287631630897522,0.6255540698766708,0.5755205154418945,0.6868484616279602,70.35308277606964,25.612117767333984,260.7467956542969,1.2117884866893291,0.5434274077415466,1.9833585023880005,0.04457857029046863,0.0,0.08402843028306961,0.0,0.0,0.0,0.0676995215471834,0.0,0.09900493174791336,0.0,0.0,0.0,0.0,0.0,0.0,0.0884731142116904,0.0884731142116904,0.0884731142116904,6.0430731773376465,5.369620323181152,6.4214277267456055,303.27069091796875,303.27069091796875,303.27069091796875,0.7394195795059204,0.7394195795059204,0.7394195795059204,0.8098568320274353,0.8098568320274353,0.8098568320274353,0.598823998197723,0.598823998197723,0.598823998197723,6.963345527648926,6.963345527648926,6.963345527648926,4.0657525062561035,4.0657525062561035,4.0657525062561035,0.045140188187360764,0.045140188187360764,0.045140188187360764,SaoPaulo,real,1.3265856448292062,446.2014503219724,300.45497976827556,0.07400746743863375,0.003393213572854291,0.0,-0.00219560878243513,0.0,-0.007307095784032185,0.0,0.020575137766669586
79,-0.09339941440885013,-0.3976002037525177,0.11564582586288452,0.05065888282842934,0.034461796283721924,0.06315962970256805,0.09430657606571913,0.07097005844116211,0.11573806405067444,-1.0915828570723534,-1.096442699432373,-1.0851937532424927,0.047547183581627905,0.0,0.09154321998357773,0.40066005010157824,0.054820526391267776,0.8988796472549438,0.6640747934579849,0.5455734133720398,0.8184076547622681,38.41260290145874,17.168498992919922,67.7629165649414,1.6194655280560255,0.31870898604393005,5.497150421142578,0.038516306201927364,0.0,0.07446255534887314,0.0,0.0,0.0,0.06867169821634889,0.0,0.10746262967586517,0.0,0.0,0.0,0.0,0.0,0.0,0.08715780012044466,0.08715780012044466,0.08715780012044466,5.707637786865234,5.162598609924316,6.33799934387207,278.8043518066406,278.8043518066406,278.8043518066406,0.7466036677360535,0.7466036677360535,0.7466036677360535,0.7591109275817871,0.7591109275817871,0.7591109275817871,0.5667550027510799,0.5667550027510799,0.5667550027510799,6.400030136108398,6.400030136108398,6.400030136108398,4.127829074859619,4.127829074859619,4.127829074859619,0.055727001279592514,0.055727001279592514,0.055727001279592514,SaoPaulo,real,1.3862031003381545,351.0570822341889,294.1241894387864,0.07500790069844201,0.0027944111776447107,0.0,0.0,0.0,-0.0067593386668169005,0.0,0.01611482691117479
80,-0.015207699965685606,-0.2635779082775116,0.23902402818202972,0.04298760334495455,0.02729492262005806,0.06555682420730591,0.09914323687553406,0.0745902806520462,0.1271447241306305,-1.0954769849777222,-1.097974419593811,-1.0918097496032715,0.038506006356328726,0.0,0.07618214190006256,0.5234712520614266,0.029172424226999283,1.0051794052124023,0.6941999644041061,0.5364590883255005,0.8033841252326965,32.97435963153839,13.131380081176758,65.28972625732422,1.1601425968110561,0.19840267300605774,2.6624834537506104,0.03317170060472563,0.0,0.08496000617742538,0.0,0.0,0.0,0.060797739773988724,0.0,0.09257828444242477,0.0,0.0,0.0,0.0,0.0,0.0,0.10030507113799857,0.10030507113799857,0.10030507113799857,6.098615527153015,5.803168296813965,6.619194030761719,299.63726806640625,299.63726806640625,299.63726806640625,0.8420090675354004,0.8420090675354004,0.8420090675354004,0.8266218304634094,0.8266218304634094,0.8266218304634094,0.6960230766729012,0.6960230766729012,0.6960230766729012,6.777256011962891,6.777256011962891,6.777256011962891,4.075890064239502,4.075890064239502,4.075890064239502,0.044533856213092804,0.044533856213092804,0.044533856213092804,SaoPaulo,real,1.7914934112214078,308.97024505535984,295.9569173776933,0.08426530862613216,0.0029940119760479035,0.0,0.0,0.0,-0.007059060813424108,0.0,0.02010481134924261
81,nan,nan,nan,0.09282821305096149,0.0221390463411808,0.26596224308013916,0.10144211649894715,0.07382731139659882,0.15529099106788635,-1.0957221686840057,-1.097773790359497,-1.0919747352600098,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Monza,real,1.4746221675895952,390.76693497835777,97.90307268596884,0.06994631468848876,0.0028853454821564156,-0.003796507213363706,0.0,0.0,-0.006926804036467743,0.0,0.019201484551958185
82,nan,nan,nan,0.0587464882992208,0.022440385073423386,0.19092729687690735,0.10451696589589118,0.08034522086381912,0.14013205468654633,-1.0956810414791107,-1.0974268913269043,-1.0935839414596558,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Monza,real,1.4746221675895952,390.76693497835777,128.6215723675731,0.0780437064002832,0.0028853454821564156,-0.006833712984054669,0.0,0.0,-0.007302945903194805,0.0,0.020305212864723324
83,nan,nan,nan,0.08187096714973449,0.022120961919426918,0.1463913768529892,0.1045172855257988,0.06277298927307129,0.13069318234920502,-1.0956125795841216,-1.097698450088501,-1.0928910970687866,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Monza,real,1.4746221675895952,390.76693497835777,214.29007290879127,0.07443190879607087,0.0027334851936218676,-0.009870918754745635,0.0,0.0,-0.007661928397150053,0.0,0.02261821080134638
84,nan,nan,nan,0.046478404104709624,0.02141670696437359,0.1285313069820404,0.10096580535173416,0.06625144928693771,0.1344449371099472,-1.0947806119918824,-1.0974364280700684,-1.0895053148269653,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Monza,real,1.7914934112214078,308.97024505535984,272.17337660047224,0.07911800291601809,0.0030372057706909636,-0.005315110098709187,0.0,0.0,-0.007855930241021394,0.0,0.02083147988652369
85,-0.022637291438877584,-0.19378289580345154,0.41817015409469604,0.08238256676122546,0.01816786639392376,0.29314881563186646,0.10188384316861629,0.0690360739827156,0.1435156762599945,-1.0958018720149993,-1.097468376159668,-1.0937316417694092,0.04059082483872771,0.0,0.07756708562374115,-0.5569024186581373,-2.3700993061065674,0.24737119674682617,0.5316943824291229,0.34467101097106934,0.6568998694419861,39.667287373542784,6.69108247756958,245.44895935058594,1.6812078729271889,0.15930546820163727,4.738617897033691,0.030268476251512764,0.0,0.05605960264801979,0.0,0.0,0.0,0.060207181982696055,0.0,0.09401059150695801,0.0,0.0,0.0,4.0,4.0,4.0,0.0773606613992854,0.0773606613992854,0.0773606613992854,5.993443012237549,5.345487117767334,6.409271717071533,97.52872467041016,97.52872467041016,97.52872467041016,0.2326071560382843,0.2326071560382843,0.2326071560382843,0.784302830696106,0.784302830696106,0.784302830696106,0.1824344509209972,0.1824344509209972,0.1824344509209972,6.955992698669434,6.955992698669434,6.955992698669434,3.905186653137207,3.905186653137207,3.905186653137207,0.04325850307941437,0.04325850307941437,0.04325850307941437,Monza,real,1.2687642524396212,433.5325101410255,219.82425463467945,0.07117133607176955,0.0030372057706909636,-0.009870918754745635,0.0,0.0,-0.00719538707011741,0.0,0.02021842538168801
86,-0.024407709948718548,-0.16631734371185303,0.07305821776390076,0.05900600198656321,0.0491635799407959,0.08241695910692215,0.10702730938792229,0.08244101703166962,0.13641373813152313,-1.0946977376937865,-1.0969856977462769,-1.0886986255645752,0.05367237012833357,0.0,0.13537468016147614,0.30030786246061325,0.10112861543893814,0.6034210920333862,0.6723105549812317,0.5455724596977234,0.7454420924186707,62.01888656616211,19.11627769470215,156.74652099609375,1.3694576397538185,0.4318905472755432,3.2246439456939697,0.0402162407990545,0.0,0.07489827275276184,0.0,0.0,0.0,0.06839969968423247,0.0,0.09570327401161194,0.0,0.0,0.0,1.0,1.0,1.0,0.0974066907381572,0.0974066907381572,0.0974066907381572,6.268198394775391,5.482713222503662,7.1546502113342285,403.05419921875,403.05419921875,403.05419921875,1.067476511001587,1.067476511001587,1.067476511001587,0.8005732893943787,0.8005732893943787,0.8005732893943787,0.8545931817637751,0.8545931817637751,0.8545931817637751,6.900001525878906,6.900001525878906,6.900001525878906,4.132378101348877,4.132378101348877,4.132378101348877,0.04658947512507439,0.04658947512507439,0.04658947512507439,Monza,real,1.3862031003381545,351.0570822341889,274.95501820706147,0.08154619193730141,0.0030372057706909636,-0.0007593014426727411,0.0,0.0,-0.007264951459820214,0.0,0.020847545932657797
87,-0.025637094862759113,-0.2554805278778076,0.19437956809997559,0.05695192413404584,0.02047201618552208,0.09068863093852997,0.11020264029502869,0.07263430953025818,0.15557190775871277,-1.09582080245018,-1.0977580547332764,-1.0944362878799438,0.075858673453331,0.0,0.14219005405902863,0.08593634068965912,-0.42741480469703674,0.6684722900390625,0.6264085292816162,0.5312489867210388,0.7415355443954468,38.144860696792605,11.224310874938965,119.04344940185547,1.1085734620690346,0.36800622940063477,2.0739197731018066,0.06832342520356179,0.0,0.1327148824930191,0.0,0.0,0.0,0.08604794591665268,0.0,0.14023442566394806,0.0,0.0,0.0,1.0,1.0,1.0,0.0934244658416127,0.0934244658416127,0.0934244658416127,6.280681991577149,5.6959333419799805,6.736413478851318,410.1352844238281,410.1352844238281,410.1352844238281,1.0464985370635986,1.0464985370635986,1.0464985370635986,0.8329068422317505,0.8329068422317505,0.8329068422317505,0.8716357919057884,0.8716357919057884,0.8716357919057884,7.054751873016357,7.054751873016357,7.054751873016357,4.029829025268555,4.029829025268555,4.029829025268555,0.04466663673520088,0.04466663673520088,0.04466663673520088,Monza,real,1.300070638487177,454.05107321300136,315.7080926696474,0.07952285156744636,0.0028853454821564156,-0.0007593014426727411,-0.0016704631738800305,0.0,-0.007920444550257153,0.0,0.021366477958819952
88,-0.04721479285508394,-0.2974759340286255,0.19883547723293304,0.04692504350095987,0.017341911792755127,0.07362481206655502,0.10001501478254796,0.07434596121311188,0.13046446442604065,-1.095495194196701,-1.0982258319854736,-1.08878493309021,0.06535453256219625,0.0,0.12430795282125473,-0.008245056495070457,-0.6575456857681274,0.6554203629493713,0.538881528377533,0.4160168170928955,0.6490889191627502,39.393981504440305,10.021475791931152,106.29290771484375,1.324646534025669,0.3591093122959137,2.2560136318206787,0.04775845175608993,0.0,0.08742158114910126,0.0,0.0,0.0,0.07093688938766718,0.0,0.10476184636354446,0.0,0.0,0.0,1.0,1.0,1.0,0.08306091947952694,0.08306091947952694,0.08306091947952694,5.74311466217041,4.964217662811279,6.10719108581543,376.06500244140625,376.06500244140625,376.06500244140625,0.9402562379837036,0.9402562379837036,0.9402562379837036,0.75998854637146,0.75998854637146,0.75998854637146,0.7145839715219324,0.7145839715219324,0.7145839715219324,6.441572189331055,6.441572189331055,6.441572189331055,3.8139820098876953,3.8139820098876953,3.8139820098876953,0.05153867229819298,0.05153867229819298,0.05153867229819298,Monza,real,1.2687642524396212,433.5325101410255,333.98804782150427,0.07118940979120932,0.002429764616552771,-0.0007593014426727411,0.0,0.0,-0.00708058831383083,0.0,0.01728163482826832
